stock_no,people,lots,b4_pct,b4_people,b4_lots,b1_pct,b1_people,s10_pct
6443,166492,512797,18.06,38,92744,15.76,19,47.92
6446,42617,379916,56.49,135,214675,43.88,58,9.51
6449,29071,91886,76.99,31,70766,64.96,11,9.68
6451,24649,113953,73.34,21,83604,67.17,9,15.91
6452,11654,100131,39.15,24,39221,30.43,9,23.81
6453,623,3519,0,0,0,0,0,38.17
6455,564,37095,68.47,16,25404,51.47,8,2.5
6456,37329,337940,50.32,49,170089,46.03,25,22.4
6458,2714,26789,65.25,6,17483,63.74,5,6.17
6461,27625,178352,63.25,33,112831,53.9,6,8.73
6462,46517,91251,31.28,20,28568,21.03,5,36.15
6464,2199,128782,85.3,42,109876,77.19,25,1.93
6465,2568,47074,69.73,7,32832,65.09,3,8.26
6467,4150,52371,37.46,18,19633,21.75,4,14.75
6468,162,12074,98.62,1,11909,98.62,1,0.94
6469,29564,150076,47.49,29,71320,41.57,14,25.16
6470,27049,37694,40.01,1,15083,40.01,1,32.52
6471,360,853,0,0,0,0,0,61.63
6472,32576,127987,55.69,34,71301,45.39,11,24.07
6473,9834,40000,68.95,23,27588,49.2,11,4.23
6474,1556,52526,68.46,30,35963,44.6,10,4.74
6475,931,34784,73.13,12,25443,56.66,1,4.7
6477,27840,123787,43.57,25,53961,37.5,13,26.3
6479,878,57300,86.32,9,49474,79.32,3,2.03
6481,107,27204,96.01,6,26122,91.6,4,0.8
6482,2019,28634,67.6,8,19358,65.78,7,11.16
6483,16590,66742,45.91,37,30658,18.78,7,5.61
6485,41260,47366,27.56,12,13059,19.1,5,33.11
6486,30216,50893,42.9,5,21837,40.28,3,28.79
6488,53409,478114,81.52,115,389838,72.63,51,6.41
6489,279,28470,62.98,18,17933,36.92,7,1.79
6490,425,38754,70.62,10,27375,64.16,6,2.75
6491,12519,78000,58.17,17,45390,51.63,9,16.75
6492,45870,89904,30.62,19,27545,26.25,12,24.4
6493,998,30050,80.37,9,24152,80.37,9,6.19
6494,38586,31560,16.38,8,5173,5.22,1,36.34
6495,12156,172031,52.59,39,90506,43.12,13,7.57
6496,10314,47396,66.03,9,31305,62.39,7,19.53
6497,1560,189955,97.19,5,184632,96.46,2,1.69
6498,6413,47165,70.43,17,33227,56.92,8,9.12
6499,8053,96945,42.65,14,41374,36.2,4,15.24
6502,134,8719,90.96,1,7931,90.96,1,0.83
6503,77,12012,80.41,3,9660,80.41,3,1.52
6504,5235,72600,69.81,22,50696,64.32,15,12.39
6505,104185,9525960,94.78,167,9029963,94.34,94,2.01
6506,4413,82361,61.29,39,50503,45.74,17,8.82
6508,15603,86539,60.47,14,52344,59.59,13,22.96
6509,57293,197081,37.43,48,73829,28.78,22,29.21
6510,16334,32929,50.15,8,16517,38.1,2,10.44
6511,642,60000,72.03,24,43229,57.36,9,2.89
6512,6766,25260,36.06,10,9115,17.68,3,20.39
6515,33170,36431,50.01,15,18228,37.27,8,9.55
6516,3700,56337,53.96,15,30405,43.44,5,11.48
6517,22479,30579,17.96,3,5494,17.96,3,43.77
6518,544,33333,84.37,12,28130,74.1,7,2.52
6523,6211,45048,63.08,8,28418,61.69,7,20.46
6525,11530,129047,63.78,18,82333,57.09,5,13.36
6526,21824,167506,78.27,15,131139,75.48,8,9.54
6527,2229,25459,41.59,7,10592,27.69,1,10.1
6529,399,12699,71.81,7,9121,41.45,1,5.3
6530,35010,33750,17.08,6,5773,8.93,2,44.36
6531,43031,163149,65.05,57,106157,55.41,29,11.32
6532,30513,37445,33.52,14,12558,18.46,4,34.86
6533,32983,50651,21.92,8,11113,16.37,3,43.74
6534,2002,102800,82.44,32,84776,75.96,21,3.17
6535,10937,167841,64.82,37,108835,57.48,16,9.39
6536,1212,26324,74.19,9,19535,58.26,2,4.38
6538,39559,38050,29.86,15,11366,7.83,2,32.89
6539,1013,24349,85.23,10,20757,75.51,6,3.95
6540,131,220435,99.05,3,218375,98.57,1,0.11
6541,12229,264993,72.15,47,191226,65.72,18,7.17
6542,911,42001,84.68,14,35580,77.61,10,2.7
6543,12324,55855,66.68,26,37261,49.76,10,1.92
6545,1239,22080,44.15,7,9751,37.79,5,13.39
6546,12433,66848,42.81,15,28631,29.91,1,25.47
6547,51106,328749,35.32,64,116164,27.95,21,19.3
6548,23187,950465,89.11,103,847138,86.49,63,4.36
6549,25522,80122,29.61,25,23739,16.14,6,11.58
6550,25756,894793,77.08,78,689869,73.91,31,6.17
6551,1188,71785,83.69,11,60095,79.32,6,3.11
6552,7854,83000,58.44,7,48512,55.76,3,18.8
6555,4725,119230,69.47,17,82864,64.58,7,8.94
6556,1371,28750,78.59,12,22600,67.47,7,7.44
6558,47695,93789,40.82,9,38299,38.61,6,32.18
6559,2016,23189,52.92,11,12276,31.62,3,17.62
6560,3413,32475,39.55,6,12851,32.29,3,19.14
6561,7094,77958,73.08,12,56990,70.23,8,8.46
6562,11454,118190,52.76,9,62365,50.33,5,15.65
6563,1158,29743,30.63,11,9118,10.34,1,7.77
6564,3759,72134,64.36,11,46441,59.45,6,11.15
6565,1268,27144,39.63,9,10760,28.24,5,9.28
6566,663,32152,84.51,6,27176,79.36,3,3.43
6567,630,102850,88.54,30,91083,80.22,15,1.26
6568,24861,30800,40.51,7,12479,29.94,1,22.97
6569,3937,39071,67.67,8,26448,61.23,3,12.81
6570,8420,37119,43.24,14,16056,29.56,5,24.42
6572,4421,103650,69.13,16,71684,64.87,9,9.97
6573,5406,80499,63.74,14,51324,59.52,8,14.95
6574,3361,21990,78.71,7,17311,75.53,6,9.65
6575,6890,135270,54.36,18,73566,51.02,10,8.89
6576,30597,157541,66.36,37,104561,58.96,19,6.87
6577,3648,60060,74.85,8,44967,70.03,3,10.66
6578,18938,71942,62.91,20,45277,55.7,10,10.28
6579,7533,169451,85.17,16,144338,83.74,11,6.39
6580,3972,112120,58.42,43,65519,45.65,21,8.22
6581,2333,111271,90.2,18,100377,86.85,11,2.94
6582,9393,106174,74.27,12,78873,71.21,8,11.93
6583,330,15947,82.44,9,13150,53.46,2,3.15
6584,12459,71144,76.14,26,54182,63.01,10,11.34
6585,4070,72134,79.39,12,57283,72.78,5,8.6
6586,29043,214010,61.96,34,132634,55.67,12,8.0
6588,38027,34701,25.92,7,8997,21.16,4,33.45
6589,23511,307076,57.18,59,175662,49.2,21,14.41
6590,2251,24964,57.0,13,14234,30.04,3,13.12
6591,44493,41122,28.43,10,11702,20.08,4,31.62
6592,25200,623150,79.85,61,497687,76.13,26,7.21
6592A,3687,50000,85.41,15,42707,75.84,6,6.78
6592B,5282,50000,81.28,17,40648,67.19,8,7.21
6593,34222,31857,44.22,13,14094,31.53,6,29.72
6595,9060,49858,80.7,20,40245,63.12,5,1.4
6596,17016,38000,26.72,6,10159,22.73,3,41.95
6597,980,30042,80.64,7,24234,72.45,3,4.93
6598,37156,102819,51.56,34,53036,39.95,14,11.96
6599,291,21000,76.44,4,16057,71.03,2,1.93
6601,361,44695,86.87,5,38836,84.46,3,1.53
6602,404,1236,0,0,0,0,0,64.82
6603,25467,167443,50.73,54,84999,38.79,22,15.2
6604,833,43731,86.61,9,37880,79.82,4,3.16
6605,16358,165816,66.92,42,111009,58.45,20,12.34
6606,9972,110304,71.12,43,78466,60.36,24,7.16
6607,68,9346,81.0,5,7571,76.22,4,1.21
6608,313,60000,96.78,8,58073,93.72,6,0.98
6609,9535,72456,56.66,6,41057,55.21,4,20.84
6610,2871,205579,83.61,13,171904,81.67,7,3.15
6611,459,1467,91.68,1,1345,91.68,1,8.3
6612,2799,47515,64.51,21,30660,45.22,7,9.2
6613,8897,77801,60.91,8,47402,56.85,2,14.83
6614,4098,80661,74.43,6,60046,73.85,5,9.76
6615,5139,21593,51.5,12,11125,35.88,5,22.31
6616,1588,35478,62.83,11,22299,53.85,6,7.82
6617,7043,127506,67.6,27,86217,59.63,11,9.75
6618,36865,104816,31.1,31,32608,21.27,12,13.11
6620,19884,169982,60.35,46,102628,49.08,13,9.03
6621,32109,35501,36.55,10,12985,23.52,3,17.86
6622,957,35301,63.56,13,22445,52.95,8,4.47
6624,848,22579,76.75,8,17332,59.54,3,4.83
6625,10587,57972,48.87,14,28337,44.07,10,23.68
6626,424,8936,77.35,4,6913,59.56,1,5.62
6627,267,28352,77.55,16,21990,65.81,10,1.55
6629,941,38380,83.96,10,32229,79.92,7,3.05
6633,1367,11129,95.66,1,10646,95.66,1,3.98
6634,2184,71289,66.75,25,47596,51.6,9,6.15
6637,3194,26810,61.7,10,16544,53.8,7,18.55
6638,1155,30000,70.04,7,21017,56.74,1,6.94
6639,919,57645,72.92,18,42046,62.46,9,3.48
6640,13206,28886,65.73,3,18991,63.83,2,16.37
6641,2069,36500,59.48,14,21716,53.07,10,10.06
6642,3833,37400,55.99,10,20947,46.24,5,16.3
6643,23097,41798,37.81,7,15808,34.07,4,36.48
6645,6671,60864,43.51,24,26497,26.17,7,10.96
6648,9252,50000,63.85,20,31939,49.42,9,6.79
6649,18519,42000,53.39,19,22436,32.85,5,7.63
6650,489,31090,80.16,17,24924,61.87,8,2.37
6651,3750,34602,51.61,17,17866,32.85,5,14.48
6652,1689,137000,79.07,38,108355,69.5,16,2.81
6653,282,6000,95.45,1,5727,95.45,1,1.16
6654,3436,40963,79.32,12,32494,71.18,6,3.97
6655,972,80572,86.14,24,69423,76.45,12,1.22
6656,66,12228,90.33,4,11047,82.4,3,0.71
6657,15575,88808,35.31,26,31374,20.99,6,16.19
6658,10741,36370,44.64,13,16241,31.75,5,20.82
6659,1075,85883,82.56,22,70926,73.72,10,2.31
6661,1306,23304,65.84,6,15345,61.65,4,9.55
6662,4686,25612,47.62,10,12198,40.13,7,7.97
6664,16417,61151,55.36,24,33866,36.54,11,22.5
6665,1835,45350,65.84,8,29862,59.39,4,8.29
6666,2278,47388,78.06,8,36991,78.06,8,7.49
6667,13877,49279,49.47,9,24389,42.22,4,29.71
6668,13899,107116,54.47,13,58355,51.97,8,20.13
6669,103739,186624,64.23,44,119911,55.99,19,8.85
6670,5935,139387,78.71,72,109728,62.36,35,4.63
6671,1377,60750,74.96,36,45558,56.62,17,4.34
6672,54959,81408,28.49,22,23207,16.2,7,44.94
6673,3256,26489,30.77,4,8156,25.58,2,28.28
6674,1762,68551,85.1,9,58349,83.15,7,5.16
6676,4230,149679,58.41,44,87464,50.78,25,6.44
6677,1902,56039,64.03,12,35886,57.04,5,7.24
6679,5999,54975,58.97,20,32429,48.92,10,12.11
6680,921,23954,72.69,10,17416,64.45,7,4.6
6682,10974,147106,53.24,23,78350,47.49,10,14.12
6683,31109,27557,20.19,5,5568,11.24,1,29.02
6684,23735,44559,34.49,4,15369,31.51,2,34.33
6688,197,19000,73.88,12,14039,49.8,5,1.74
6689,10244,68000,48.03,24,32675,35.54,11,25.35
6690,5281,30000,59.89,3,17967,59.89,3,21.31
6691,13562,121487,69.28,46,84189,55.69,21,8.7
6692,2183,58844,71.33,16,41988,61.44,6,5.48
6693,4774,45720,44.8,14,20491,31.39,4,14.48
6695,17906,106880,47.4,15,50682,41.83,6,24.04
6696,10649,82920,41.28,27,34231,28.51,11,15.33
6697,2241,27323,66.77,6,18247,61.11,3,14.09
6698,35949,66390,38.39,14,25500,31.08,6,26.79
6699,763,48819,85.49,16,41743,75.24,9,1.78
6701,758,365682,97.98,3,358306,97.98,3,0.34
6702,11487,758660,79.69,98,604770,75.42,45,2.88
6703,23263,32984,51.57,13,17019,39.15,6,22.81
6704,3585,95949,39.2,31,37644,26.88,9,8.62
6705,661,18005,74.79,10,13468,54.99,4,5.26
6706,48421,78549,30.28,22,23798,17.07,7,36.22
6707,1612,59003,80.13,15,47291,71.29,7,5.04
6708,2360,29009,52.06,12,15108,42.81,7,13.4
6709,2012,59380,59.51,21,35355,45.61,6,7.36
6712,27964,101764,42.86,26,43632,32.21,9,18.88
6713,885,29477,60.25,15,17768,37.76,4,7.02
6715,4514,68274,79.12,22,54036,67.07,9,5.59
6716,3728,30242,36.39,12,11010,22.41,4,17.69
6717,427,24937,75.04,13,18714,56.28,6,3.44
6719,23929,105517,49.09,12,51820,44.32,5,26.33
6720,1373,30226,57.99,20,17536,28.98,6,6.32
6721,1465,22500,51.92,8,11686,35.65,2,9.96
6722,2614,88400,76.34,14,67495,74.11,11,5.74
6723,1158,30039,58.67,12,17630,42.18,4,7.18
6724,1841,7100,62.32,2,4425,62.32,2,16.12
6725,6984,37130,63.18,9,23464,58.66,7,20.25
6727,41864,26884,24.09,10,6480,5.91,1,33.8
6728,2948,30120,63.32,9,19075,59.01,7,13.32
6729,1559,27661,49.42,12,13673,31.18,4,9.64
6730,989,36298,73.99,20,26864,60.59,12,4.37
6731,186,54554,99.44,1,54249,99.44,1,0.44
6732,9232,48913,49.52,4,24222,46.31,1,26.47
6733,7433,134316,48.36,25,64983,40.25,7,11.77
6734,2187,40623,59.31,15,24098,46.08,5,9.94
6735,5622,46182,50.64,18,23392,35.59,6,17.73
6736,850,2596,93.39,1,2424,93.39,1,3.5
6737,1397,60050,80.53,23,48363,74.71,19,4.68
6738,594,36725,62.61,24,23001,40.93,11,2.79
6739,11652,23392,62.56,10,14639,53.25,6,19.78
6741,6969,120578,70.01,37,84451,59.16,18,9.48
6742,40892,71268,37.79,22,26944,27.96,10,25.78
6743,9272,150000,63.11,28,94689,57.08,14,11.99
6744,421,15400,64.26,6,9898,52.96,3,4.52
6748,4417,71218,37.04,20,26389,29.75,11,11.33
6750,1894,44707,58.01,21,25946,40.28,8,8.15
6751,2466,22200,62.48,3,13875,56.93,1,16.4
6752,3788,37144,47.45,19,17632,21.0,4,11.93
6753,17285,117254,58.33,21,68413,53.56,13,19.97
6754,2209,66000,83.09,9,54845,81.35,7,5.17
6755,1261,39823,53.62,16,21359,40.73,7,5.96
6756,9014,69990,61.48,8,43042,57.45,2,18.71
6757,142462,459530,75.81,26,348439,73.91,12,12.76
6758,239,13471,81.83,3,11025,74.89,1,2.76
6761,12444,34956,39.33,9,13755,26.98,2,28.1
6762,888,35172,77.85,18,27390,61.88,9,3.19
6763,18665,184039,62.34,22,114779,58.1,10,18.61
6764,279,38203,97.22,2,37142,97.22,2,0.78
6767,1474,39184,59.41,9,23288,52.03,3,7.52
6768,7279,200095,83.35,32,166803,80.16,21,6.06
6770,644716,4710020,49.64,454,2339250,46.01,163,23.42
6771,1838,31180,40.64,16,12675,18.13,4,11.72
6775,4156,97500,64.96,20,63359,57.51,9,8.33
6776,7829,91581,67.48,15,61813,61.35,6,15.59
6780,244,16470,83.71,12,13791,52.66,4,1.61
6781,29992,85419,70.27,6,60037,68.3,4,16.85
6782,7658,63000,47.03,21,29641,31.18,6,13.47
6784,959,19077,49.24,9,9397,30.19,3,9.42
6785,4462,66800,62.0,20,41431,55.04,12,9.13
6786,17411,30838,9.07,5,2799,0,0,28.15
6787,19544,81007,24.67,24,20001,9.61,4,19.94
6788,27843,38740,23.02,9,8928,14.22,3,38.7
6789,56159,318299,73.56,27,234216,70.21,9,14.38
6790,11286,267129,78.55,23,209893,75.4,10,7.94
6791,2042,20847,74.18,9,15471,56.02,3,11.97
6792,4152,47875,53.89,7,25808,48.08,3,15.81
6793,23486,75600,37.89,26,28652,22.4,6,11.77
6794,1131,63637,79.93,23,50873,66.55,10,3.04
6796,3132,40234,49.37,14,19872,35.45,4,12.4
6797,26600,30732,48.45,12,14895,29.99,4,18.77
6798,5952,19572,70.51,9,13805,55.15,4,2.13
6799,29424,43712,32.62,10,14267,21.04,2,30.08
6803,14587,72794,55.67,4,40529,54.28,2,24.28
6804,2355,47500,62.37,22,29637,47.15,11,7.79
6805,27877,68554,57.58,22,39485,45.69,10,13.07
6806,31238,274643,61.38,17,168632,59.45,7,17.63
6807,992,54000,83.51,17,45107,73.55,8,2.63
6808,2319,77840,50.7,19,39479,38.63,4,6.33
6810,25028,49448,36.14,15,17874,21.41,3,10.35
6811,5640,41449,66.94,5,27753,61.99,1,15.33
6812,6685,30603,40.94,11,12532,26.34,3,16.7
6813,633,23388,62.08,9,14523,48.86,5,6.95
6814,732,41874,82.32,14,34478,73.54,8,3.3
6815,8455,39706,67.21,21,26696,49.84,11,6.74
6816,440,12180,70.99,3,8648,61.98,1,5.38
6817,1141,18417,54.89,1,10110,54.89,1,10.66
6818,1526,25503,66.88,5,17063,59.83,2,11.0
6819,1419,33974,57.26,13,19462,45.9,7,7.62
6820,1658,22211,73.74,5,16380,73.74,5,8.36
6821,4221,35241,50.87,13,17930,39.49,7,20.67
6823,2550,30534,56.34,6,17209,52.44,4,12.69
6825,575,33651,73.37,11,24692,61.71,5,2.93
6826,7487,85540,75.17,18,64311,68.1,9,8.2
6827,1483,79330,62.22,25,49376,49.17,9,3.76
6829,11561,59169,66.57,4,39396,63.0,1,18.29
6830,24322,54202,34.54,21,18730,15.7,5,32.47
6831,9748,67500,60.2,29,40653,42.74,11,11.08
6832,3612,26411,84.52,2,22325,82.86,1,4.2
6833,899,49977,84.96,8,42471,79.9,4,3.37
6834,6496,88471,64.29,35,56894,46.41,11,11.9
6835,2208,66172,78.28,27,51814,66.82,14,6.23
6837,1001,32824,59.15,18,19423,41.11,9,6.89
6838,6946,150977,61.75,29,93248,54.99,11,9.56
6839,955,82020,80.1,29,65711,73.75,20,1.93
6840,2482,30767,53.63,12,16507,38.83,5,13.02
6841,12110,95223,48.2,28,45919,38.38,14,22.68
6842,2246,23130,40.42,8,9355,24.87,3,16.83
6843,1181,33304,76.83,16,25596,56.0,7,6.32
6844,3389,37428,64.71,11,24223,55.96,5,7.77
6846,1482,27066,66.71,7,18058,64.12,6,8.52
6847,608,14230,55.82,8,7946,19.6,2,7.16
6848,474,14273,52.95,8,7560,29.84,2,4.82
6849,6301,41918,53.98,13,22637,43.48,6,18.17
6850,938,33089,60.02,18,19864,40.98,8,4.49
6854,6285,117679,65.2,34,76750,54.19,13,9.27
6855,2015,23250,61.37,13,14275,41.79,6,5.78
6856,917,28200,82.43,8,23248,74.28,4,4.76
6857,424,15226,94.69,1,14418,94.69,1,2.1
6858,349,27220,89.89,9,24470,82.2,5,2.21
6859,2400,41589,65.15,15,27102,58.91,10,8.15
6861,12330,41599,58.13,7,24185,52.16,2,19.68
6862,5652,50000,69.71,7,34860,68.8,6,12.39
6863,4721,74888,75.5,10,56544,72.25,6,8.93
6864,4209,37875,36.51,19,13832,12.23,3,7.16
6865,1442,15841,49.94,7,7914,35.53,3,13.38
6867,970,35000,87.41,8,30601,82.23,5,4.36
6868,497,25043,55.58,13,13924,31.27,3,3.09
6869,22025,137830,54.09,36,74585,44.69,17,22.42
6870,2662,23631,70.95,11,16769,57.69,5,8.46
6872,2540,70751,58.06,28,41085,43.51,11,7.52
6873,12277,142649,61.7,45,88046,53.15,23,13.76
6874,2855,22000,53.57,9,11789,39.58,4,18.55
6875,4904,129183,61.7,36,79730,53.55,19,7.62
6876,20236,71091,33.15,25,23580,17.35,7,7.64
6877,3427,46967,73.84,26,34691,56.55,14,8.6
6878,1059,72641,88.7,14,64444,84.38,9,2.75
6879,361,26459,89.17,8,23597,80.25,4,1.67
6881,888,15000,57.92,4,8691,49.96,2,4.79
6882,841,23199,58.61,14,13602,31.49,4,7.45
6883,768,76274,88.64,28,67627,80.79,18,1.85
6884,1360,18390,73.2,3,13464,69.4,2,8.9
6885,22068,133019,36.59,40,48681,22.47,10,14.13
6886,14488,31810,90.03,5,28642,84.94,3,1.83
6887,840,74152,92.13,20,68339,82.14,8,1.71
6890,7718,250265,92.46,19,231438,91.81,17,3.48
6891,6302,200628,77.19,30,154915,73.87,19,6.55
6892,2583,92605,57.9,43,53640,37.01,12,5.75
6894,2751,23800,61.05,11,14532,55.13,8,9.85
6895,2970,34100,61.19,9,20869,51.14,4,12.09
6898,1550,29016,60.36,10,17519,45.85,2,8.81
6899,2172,42398,80.17,19,34004,66.01,9,8.09
6901,22233,853360,84.85,42,724270,83.08,17,4.49
6902,6990,35359,71.74,14,25376,58.48,6,5.76
6903,9626,66676,70.28,19,46869,64.19,12,15.01
6904,610,18500,79.9,8,14783,64.36,2,3.25
6906,3360,33537,57.71,13,19360,47.57,7,15.8
6907,5943,62525,68.47,10,42818,62.3,3,13.85
6908,1220,37180,86.39,2,32122,86.39,2,4.79
6909,11814,67222,38.69,25,26023,21.85,8,20.84
6910,1650,30521,56.88,8,17365,49.38,4,10.36
6911,986,22000,60.04,10,13214,44.33,5,7.26
6912,2034,144000,77.16,29,111144,68.61,8,3.14
6913,4430,43849,55.09,17,24160,42.3,9,13.14
6914,4330,66226,71.75,17,47528,66.66,11,8.91
6915,1206,35300,88.45,11,31229,84.83,9,5.64
6916,2198,67500,78.93,18,53292,72.69,12,6.01
6917,2317,55272,45.82,23,25338,31.56,10,9.3
6918,2073,34571,49.84,18,17235,25.43,4,10.31
6919,64556,1557268,74.1,348,1154270,67.29,178,7.14
6920,12893,207219,64.58,39,133867,57.65,15,11.52
6921,911,32062,79.87,12,25613,75.63,9,5.22
6922,3534,27155,62.97,9,17102,56.75,6,14.66
6923,3613,91488,69.46,38,63569,53.6,16,6.71
6924,606,20624,80.24,5,16552,73.08,3,4.62
6925,3185,20000,60.59,9,12119,41.69,2,22.36
6926,713,49800,80.65,25,40173,60.93,9,2.65
6927,1425,38279,68.1,14,26075,52.89,5,7.47
6928,4412,86000,79.2,10,68125,76.07,6,9.67
6929,1594,45090,89.53,6,40376,86.91,4,4.94
6931,3281,66152,70.58,40,46710,50.1,18,7.35
6932,5188,429472,80.96,80,347806,75.1,38,2.9
6933,5858,42418,61.52,6,26098,61.52,6,18.95
6934,1811,36130,64.03,14,23139,55.26,10,8.32
6935,573,37410,85.04,15,31822,73.27,7,2.78
6936,3778,72804,75.88,20,55264,64.74,9,8.04
6937,9162,67655,62.24,23,42121,54.34,14,15.5
6938,731,12570,67.47,6,8482,54.14,3,6.91
6939,643,35399,64.33,12,22778,56.05,8,3.13
6940,9103,312180,53.69,109,167673,37.96,32,6.93
6944,13357,76688,51.79,34,39726,34.15,12,10.98
6945,6492,96995,62.78,26,60911,53.7,12,10.97
6946,1962,323800,93.9,33,304086,90.93,18,1.12
6947,2169,94333,74.3,30,70111,63.11,14,4.27
6949,2025,65580,74.59,29,48934,61.98,16,3.29
6951,4528,46000,66.21,4,30461,63.9,2,10.41
6952,2546,68345,86.55,18,59164,79.62,13,5.69
6953,3244,30015,63.56,6,19079,56.2,3,12.45
6955,493,24801,60.27,11,14949,49.64,6,2.32
6957,2075,55513,72.13,26,40055,55.66,12,5.0
6958,3513,401289,94.05,28,377521,92.67,20,1.39
6958A,1444,40000,83.86,7,33545,83.86,7,6.5
6959,4361,39167,40.63,12,15918,33.3,7,16.25
6961,3933,26834,42.79,5,11488,33.34,1,18.03
6962,33866,492397,52.33,73,257764,46.7,29,14.58
6963,204,15972,87.33,3,13951,84.7,2,1.39
6965,2493,156336,92.21,19,144183,90.73,15,2.61
6967,1235,24904,75.65,15,18844,47.92,4,8.03
6968,3518,49447,58.86,18,29114,44.32,7,10.18
6969,1173,43857,60.21,15,26414,50.07,8,5.02
6971,1551,38668,73.78,16,28538,61.37,8,7.85
6972,380,22935,83.82,9,19226,63.73,1,2.66
6973,839,40803,67.29,20,27465,41.31,4,3.83
6976,5990,582620,80.64,103,469917,74.34,44,2.5
6977,1836,14000,42.79,9,5992,15.91,2,14.34
6979,408,12000,59.53,4,7145,39.6,1,3.86
6980,2570,30000,77.92,6,23381,72.41,4,10.81
6982,2801,40752,64.95,15,26479,53.35,7,12.83
6983,3771,18020,44.17,9,7963,16.01,2,18.16
6984,358,19239,56.61,14,10895,27.7,4,2.59
6986,1215,46000,50.27,18,23132,38.83,8,4.85
6987,1225,223212,90.09,34,201140,85.62,19,1.21
6988,431,47600,79.03,21,37625,66.39,12,1.52
6990,2572,63291,91.4,18,57861,89.08,16,5.12
6994,5884,74162,60.19,16,44653,56.83,12,15.25
6995,3718,25331,44.14,12,11185,21.07,3,7.84
6996,2419,41998,59.59,4,25031,55.8,1,7.83
6997,756,22100,82.26,3,18181,77.74,2,5.0
6999,247,22015,77.59,16,17086,57.46,8,1.47
7402,19108,35281,37.07,10,13083,26.95,4,26.82
7415,1168,26498,65.4,11,17336,43.64,3,3.03
7419,4930,40000,49.56,15,19831,39.16,9,20.1
7421,537,525,0,0,0,0,0,53.65
7427,4972,54026,29.5,18,15944,19.64,8,18.64
7443,321,22000,82.46,12,18145,69.6,7,1.8
7452,114,4000,87.89,1,3516,87.89,1,3.42
7455,250,25500,82.37,8,21008,73.47,4,1.48
7507,1151,102100,77.84,30,79497,70.25,18,2.23
7516,23965,19309,37.0,7,7148,14.82,1,23.45
7530,3655,46500,54.28,14,25251,45.56,8,16.31
7547,2147,33628,72.92,10,24525,66.06,7,10.62
7551,463,12100,56.26,5,6810,42.93,2,6.3
7555,418,28325,87.67,5,24834,86.14,4,1.91
7556,2773,27715,64.63,10,17914,54.79,5,10.88
7558,891,18621,50.42,11,9393,22.96,3,9.57
7561,744,30085,60.65,7,18250,55.17,4,3.14
7562,257,22554,79.32,12,17894,63.67,6,1.52
7566,7977,139773,62.26,43,87052,51.12,18,5.05
7575,627,30000,55.72,20,16722,26.04,6,3.47
7578,1799,60073,64.51,28,38764,44.4,9,5.78
7583,447,24575,88.75,13,21816,73.03,7,2.41
7584,987,16463,71.67,7,11801,53.0,2,9.27
7590,2793,122379,82.58,32,101093,78.27,23,4.96
7595,829,50465,70.25,25,35463,45.91,8,3.53
7607,680,35553,71.15,13,25302,61.38,6,2.4
7610,11788,48585,45.96,16,22334,35.32,6,20.08
7631,699,20142,74.63,11,15036,54.12,4,5.16
7642,2175,30150,80.04,9,24136,78.36,8,10.67
7669,3680,22000,30.89,11,6799,4.94,1,13.42
7689,5759,53164,91.83,8,48827,88.39,5,3.1
7702,371,66000,92.41,10,61003,86.38,4,0.9
7703,4179,34745,60.98,10,21198,46.66,2,15.29
7704,1797,33770,61.09,13,20639,46.52,4,8.96
7705,12628,66067,69.53,11,45949,61.81,3,11.19
7706,240,10000,91.29,1,9129,91.29,1,3.38
7707,3421,45700,46.73,11,21362,40.14,6,10.88
7708,3019,25500,63.59,2,16218,61.96,1,12.27
7709,2433,39103,79.46,8,31076,77.42,7,8.3
7710,232,63906,99.24,3,63421,99.24,3,0.22
7711,10196,71700,61.7,12,44259,54.67,5,15.3
7712,4399,32562,52.67,14,17155,35.7,5,17.75
7713,793,45479,84.44,14,38410,77.96,9,2.59
7714,2296,21000,66.65,8,14001,47.95,2,13.53
7715,2271,32747,56.07,12,18372,39.77,4,13.53
7716,553,22500,82.66,9,18604,65.85,3,4.19
7717,9505,24832,55.92,11,13893,39.58,5,22.19
7718,1059,46356,78.51,18,36402,67.63,10,3.33
7719,15539,36000,21.85,7,7871,11.33,2,28.19
7721,3636,55370,61.43,18,34023,52.04,10,11.12
7722,20687,68000,84.79,4,57659,83.93,3,9.77
7723,4389,49620,56.49,19,28037,48.41,13,14.08
7724,282,35381,84.27,12,29823,68.14,4,1.44
7725,291,48327,83.65,10,40433,79.06,6,0.9
7726,188,20304,87.03,6,17675,80.16,4,1.33
7728,3449,13854,57.12,4,7916,47.18,2,14.61
7729,16615,73079,57.67,27,42163,43.32,13,8.37
7730,1047,36797,70.49,16,25943,61.01,10,4.3
7731,9618,521981,72.39,91,377943,67.48,51,4.92
7732,887,64680,88.53,14,57266,86.23,11,2.05
7734,10882,28000,74.7,12,20921,67.13,9,8.08
7735,2135,43331,94.45,6,40933,88.47,3,2.36
7736,1634,76000,83.99,22,63849,76.73,13,3.71
7737,383,29739,78.4,13,23321,60.18,5,1.81
7738,1611,27356,57.84,17,15829,32.2,6,7.2
7740,2454,53200,65.14,20,34659,57.07,12,8.18
7742,8096,66463,69.1,5,45942,65.09,1,16.41
7743,961,36483,74.82,23,27306,57.39,13,4.2
